number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000122,New,true,0,0,0,true,Caller 3113,Opened by  24,29/2/2016 09:27,Created by 13,29/2/2016 09:34,Updated by 60,29/2/2016 09:34,Phone,Location 44,Category 45,Subcategory 47,Symptom 159,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,1/3/2016 16:50,6/3/2016 17:00
INC0000122,New,true,1,0,1,true,Caller 3113,Opened by  24,29/2/2016 09:27,Created by 13,29/2/2016 09:34,Updated by 451,29/2/2016 11:04,Phone,Location 44,Category 45,Subcategory 47,Symptom 159,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,1/3/2016 16:50,6/3/2016 17:00
INC0000122,New,true,1,0,2,true,Caller 3113,Opened by  24,29/2/2016 09:27,Created by 13,29/2/2016 09:34,Updated by 798,29/2/2016 11:56,Phone,Location 44,Category 45,Subcategory 107,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,1/3/2016 16:50,6/3/2016 17:00
INC0000122,Resolved,true,1,0,3,true,Caller 3113,Opened by  24,29/2/2016 09:27,Created by 13,29/2/2016 09:34,Updated by 608,1/3/2016 16:50,Phone,Location 44,Category 45,Subcategory 107,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,1/3/2016 16:50,6/3/2016 17:00
INC0000122,Closed,false,1,0,4,true,Caller 3113,Opened by  24,29/2/2016 09:27,Created by 13,29/2/2016 09:34,Updated by 908,6/3/2016 17:00,Phone,Location 44,Category 45,Subcategory 107,Symptom 226,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,true,false,Do Not Notify,?,?,?,?,code 3,Resolved by 139,1/3/2016 16:50,6/3/2016 17:00
INC0000123,New,true,0,0,0,true,Caller 4428,Opened by  180,29/2/2016 09:29,Created by 81,29/2/2016 09:38,Updated by 340,29/2/2016 09:38,Phone,Location 108,Category 53,Subcategory 194,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000123,New,true,0,0,1,true,Caller 4428,Opened by  180,29/2/2016 09:29,Created by 81,29/2/2016 09:38,Updated by 451,29/2/2016 10:08,Phone,Location 108,Category 53,Subcategory 194,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000123,Resolved,true,0,0,2,true,Caller 4428,Opened by  180,29/2/2016 09:29,Created by 81,29/2/2016 09:38,Updated by 874,2/3/2016 14:56,Phone,Location 108,Category 53,Subcategory 194,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000123,Closed,false,0,0,3,true,Caller 4428,Opened by  180,29/2/2016 09:29,Created by 81,29/2/2016 09:38,Updated by 908,7/3/2016 15:00,Phone,Location 108,Category 53,Subcategory 194,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000124,Active,true,0,0,0,true,Caller 4907,Opened by  40,29/2/2016 09:30,Created by 20,29/2/2016 09:39,Updated by 88,29/2/2016 09:39,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 143,29/2/2016 11:05,5/3/2016 12:00
INC0000124,Active,true,0,0,1,true,Caller 4907,Opened by  40,29/2/2016 09:30,Created by 20,29/2/2016 09:39,Updated by 614,29/2/2016 11:04,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 143,29/2/2016 11:05,5/3/2016 12:00
INC0000124,Resolved,true,0,0,2,true,Caller 4907,Opened by  40,29/2/2016 09:30,Created by 20,29/2/2016 09:39,Updated by 614,29/2/2016 11:05,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 143,29/2/2016 11:05,5/3/2016 12:00
INC0000124,Closed,false,0,0,3,true,Caller 4907,Opened by  40,29/2/2016 09:30,Created by 20,29/2/2016 09:39,Updated by 908,5/3/2016 12:00,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 143,29/2/2016 11:05,5/3/2016 12:00
INC0000125,New,true,0,0,0,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 265,29/2/2016 09:35,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 170,true,false,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,New,true,0,0,1,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 451,29/2/2016 10:08,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 170,true,false,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,New,true,1,0,2,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 746,1/3/2016 01:28,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,true,false,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,Active,true,1,0,3,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 881,1/3/2016 08:27,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,true,false,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,Active,true,1,0,4,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 881,1/3/2016 08:30,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,true,false,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,Resolved,true,1,0,5,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 881,1/3/2016 08:32,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,true,true,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000125,Closed,false,1,0,6,true,Caller 154,Opened by  131,29/2/2016 09:31,Created by 62,29/2/2016 09:35,Updated by 908,6/3/2016 09:00,Phone,Location 108,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,true,true,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 153,1/3/2016 08:32,6/3/2016 09:00
INC0000126,New,true,0,0,0,true,Caller 3754,Opened by  180,29/2/2016 09:31,Created by 81,29/2/2016 09:42,Updated by 340,29/2/2016 09:42,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:57,7/3/2016 15:00
INC0000126,New,true,0,0,1,true,Caller 3754,Opened by  180,29/2/2016 09:31,Created by 81,29/2/2016 09:42,Updated by 451,29/2/2016 10:08,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:57,7/3/2016 15:00
INC0000126,Resolved,true,0,0,2,true,Caller 3754,Opened by  180,29/2/2016 09:31,Created by 81,29/2/2016 09:42,Updated by 874,2/3/2016 14:57,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:57,7/3/2016 15:00
INC0000126,Closed,false,0,0,3,true,Caller 3754,Opened by  180,29/2/2016 09:31,Created by 81,29/2/2016 09:42,Updated by 908,7/3/2016 15:00,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:57,7/3/2016 15:00
INC0000128,New,true,0,0,0,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 265,29/2/2016 09:40,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,New,true,0,0,1,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 653,29/2/2016 10:02,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,New,true,1,0,2,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 653,29/2/2016 10:02,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,Active,true,1,0,4,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 723,29/2/2016 13:40,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,Active,true,2,0,6,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 750,4/3/2016 14:57,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,Resolved,true,2,0,9,true,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 344,11/3/2016 12:15,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000128,Closed,false,2,0,10,false,Caller 4539,Opened by  131,29/2/2016 09:36,Created by 62,29/2/2016 09:40,Updated by 908,24/3/2016 18:50,Phone,Location 36,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 99,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:15,24/3/2016 18:50
INC0000129,New,true,0,0,0,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 340,29/2/2016 09:48,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,1,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 60,29/2/2016 12:32,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,2,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 727,3/3/2016 04:24,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,3,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 750,3/3/2016 14:24,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,4,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 727,4/3/2016 11:19,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,5,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 727,4/3/2016 13:48,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,0,0,7,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 135,9/3/2016 10:58,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,1,0,8,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 135,9/3/2016 11:13,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,2,0,13,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 135,22/3/2016 12:31,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,2,0,14,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 994,22/3/2016 13:15,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Awaiting User Info,true,2,0,15,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 994,22/3/2016 13:18,Phone,Location 229,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Resolved,true,2,0,16,true,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 994,22/3/2016 13:30,Phone,Location 135,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000129,Closed,false,2,0,17,false,Caller 5340,Opened by  180,29/2/2016 09:40,Created by 81,29/2/2016 09:48,Updated by 908,27/3/2016 13:59,Phone,Location 135,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22/3/2016 13:30,27/3/2016 13:59
INC0000130,New,true,0,0,2,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 340,29/2/2016 07:27,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000130,New,true,1,0,1,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 133,29/2/2016 09:59,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000130,Active,true,1,0,2,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 755,1/3/2016 14:13,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000130,Active,true,1,0,3,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 533,3/3/2016 10:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000130,Resolved,true,1,0,4,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 533,3/3/2016 10:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000130,Closed,false,1,0,5,true,Caller 314,Opened by  62,29/2/2016 09:41,Created by 81,29/2/2016 07:17,Updated by 908,8/3/2016 11:00,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 10:16,8/3/2016 11:00
INC0000131,Active,true,0,0,0,true,Caller 3763,Opened by  433,29/2/2016 09:41,Created by 62,29/2/2016 07:14,Updated by 265,29/2/2016 07:14,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,true,false,Do Not Notify,?,?,?,?,code 2,Resolved by 184,3/3/2016 09:27,8/3/2016 10:00
INC0000131,Awaiting User Info,true,0,0,1,true,Caller 3763,Opened by  433,29/2/2016 09:41,Created by 62,29/2/2016 07:14,Updated by 804,29/2/2016 09:45,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,true,false,Do Not Notify,?,?,?,?,code 2,Resolved by 184,3/3/2016 09:27,8/3/2016 10:00
INC0000131,Resolved,true,0,0,2,true,Caller 3763,Opened by  433,29/2/2016 09:41,Created by 62,29/2/2016 07:14,Updated by 804,3/3/2016 09:27,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,true,false,Do Not Notify,?,?,?,?,code 2,Resolved by 184,3/3/2016 09:27,8/3/2016 10:00
INC0000131,Closed,false,0,0,3,true,Caller 3763,Opened by  433,29/2/2016 09:41,Created by 62,29/2/2016 07:14,Updated by 908,8/3/2016 10:00,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,true,false,Do Not Notify,?,?,?,?,code 2,Resolved by 184,3/3/2016 09:27,8/3/2016 10:00
INC0000132,New,true,0,0,0,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 265,29/2/2016 09:50,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000132,New,true,1,0,1,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 750,29/2/2016 11:54,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000132,New,true,2,0,2,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 213,2/3/2016 13:23,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000132,Active,true,2,0,3,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 241,2/3/2016 16:36,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000132,Resolved,true,2,0,4,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 507,3/3/2016 15:18,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000132,Closed,false,2,0,5,true,Caller 3957,Opened by  131,29/2/2016 09:42,Created by 62,29/2/2016 09:50,Updated by 908,8/3/2016 16:00,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 121,3/3/2016 15:18,8/3/2016 16:00
INC0000134,New,true,0,0,2,true,Caller 2471,Opened by  501,29/2/2016 09:44,Created by 62,29/2/2016 07:46,Updated by 265,29/2/2016 07:55,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 72,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:21,8/3/2016 09:00
INC0000134,New,true,1,0,1,true,Caller 2471,Opened by  501,29/2/2016 09:44,Created by 62,29/2/2016 07:46,Updated by 750,29/2/2016 09:52,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:21,8/3/2016 09:00
INC0000134,Active,true,1,0,2,true,Caller 2471,Opened by  501,29/2/2016 09:44,Created by 62,29/2/2016 07:46,Updated by 755,1/3/2016 14:13,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:21,8/3/2016 09:00
INC0000134,Resolved,true,1,0,3,true,Caller 2471,Opened by  501,29/2/2016 09:44,Created by 62,29/2/2016 07:46,Updated by 533,3/3/2016 08:21,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:21,8/3/2016 09:00
INC0000134,Closed,false,1,0,4,true,Caller 2471,Opened by  501,29/2/2016 09:44,Created by 62,29/2/2016 07:46,Updated by 908,8/3/2016 09:00,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:21,8/3/2016 09:00
INC0000135,Active,true,0,0,7,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 653,29/2/2016 09:27,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Active,true,0,0,1,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 340,29/2/2016 11:45,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Active,true,0,0,2,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 340,29/2/2016 11:56,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Active,true,0,0,3,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 939,29/2/2016 14:55,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
